Vehicle ,RAM,storage,Trustfactor,Distance,TransmissionRate,Eligible
15853,89.2375,11.71875,86,86.3,48.14814815,64.28087963
15854,63.075,37.28125,47,52.7,40.74074074,48.15939815
15855,78.9375,26.6875,85,14.8,62.96296296,53.67759259
15856,90.8125,97.68125,50,83.8,70.37037037,78.53282407
15857,93.05,99.9875,37,83.3,66.66666667,76.00083333
15858,74.35,35.775,73,93.9,96.2962963,74.66425926
15859,26.3,68.11875,57,34.9,100,57.26375
15860,77.975,65.04375,97,19.4,70.37037037,65.95782407
15861,40.675,82.6625,42,15.1,62.96296296,48.68009259
15862,37.5875,39.4875,38,15.4,85.18518519,43.13203704
15863,61.225,41.24375,73,11.8,92.59259259,55.97226852
15864,49.725,52.43125,67,15.6,29.62962963,42.87717593
15865,55.05,40.60625,73,45.2,11.11111111,44.99347222
15866,14.725,41.36875,53,74.1,70.37037037,50.71282407
15867,91.05,28.4875,32,18.3,11.11111111,36.18972222
15868,74.0375,36.625,68,92.5,70.37037037,68.30657407
15869,87.7,59.98125,80,11.9,11.11111111,50.13847222
15870,90.425,32.775,32,57.2,77.77777778,58.03555556
15871,73.0125,72.375,50,95.7,51.85185185,68.58787037
15872,41.8375,96.11875,72,35.7,59.25925926,60.98310185
15873,66.7875,20.55,27,34,92.59259259,48.18601852
15874,23.55,19.60625,91,71.3,22.22222222,45.53569444
15875,42.7625,27.6875,74,36.5,33.33333333,42.85666667
15876,33.0125,50.20625,57,98.9,66.66666667,61.15708333
15877,51.0625,50.49375,72,26.5,70.37037037,54.08532407
15878,17.0625,26.975,77,40.9,55.55555556,43.49861111
15879,40.925,69.16875,38,77.2,48.14814815,54.68837963
15880,96.975,66.075,48,27,55.55555556,58.72111111
15881,39.125,98.23125,96,82.1,100,83.09125
15882,92.3875,65.1625,32,8.4,22.22222222,44.03444444
15883,29.6,41.23125,13,92.2,66.66666667,48.53958333
15884,35.3875,54.50625,25,23,85.18518519,44.61578704
15885,51.5625,85.73125,49,2.3,25.92592593,42.90393519
15886,47.3375,94.7625,74,47.6,55.55555556,63.85111111
15887,49.975,10.1,91,19.8,44.44444444,43.06388889
15888,81.3625,13.38125,66,65.6,40.74074074,53.41689815
15889,73.2875,98.1625,90,59.6,51.85185185,74.58037037
15890,54.0125,93.0875,26,20.5,92.59259259,57.23851852
15891,34.65,6.3375,61,75.4,59.25925926,47.32935185
15892,45.75,25.675,62,71.7,62.96296296,53.61759259
15893,37.75,80.725,88,55.1,51.85185185,62.68537037
15894,91.9875,18.49375,61,64,85.18518519,64.13328704
15895,39.0375,87.2125,14,57.2,88.88888889,57.26777778
15896,92.05,36.23125,64,72.8,40.74074074,61.16439815
15897,72.475,26.24375,44,24.6,77.77777778,49.01930556
15898,65.8,58.9875,86,68.6,96.2962963,75.13675926
15899,54.375,97.55625,74,57.8,81.48148148,73.0425463
15900,78.8375,43.58125,56,8.6,74.07407407,52.21856481
15901,59.025,78.9,41,17.1,62.96296296,51.79759259
15902,61.875,15.825,44,15.8,14.81481481,30.46296296
15903,36.675,44.4,21,44.1,11.11111111,31.45722222
15904,86.8125,68.1125,93,46.4,11.11111111,61.08722222
15905,46.25,9.41875,68,48.1,66.66666667,47.68708333
15906,96.3375,45.68125,80,18.3,92.59259259,66.58226852
15907,59.4875,29.8,15,67.8,11.11111111,36.63972222
15908,19.9,14.69375,39,66.5,92.59259259,46.53726852
15909,78.575,55.55625,67,24.5,14.81481481,48.08921296
15910,67.3375,59.3875,27,67,59.25925926,55.99685185
15911,26.85,51.61875,64,65.3,92.59259259,60.07226852
15912,22.85,81.30625,32,4.3,96.2962963,47.35050926
15913,18.775,78.5,87,88.9,44.44444444,63.52388889
15914,98.3625,68.45625,36,27.3,55.55555556,57.13486111
15915,36.55,46.425,42,58.6,51.85185185,47.08537037
15916,90.2625,41.93125,85,67.9,100,77.01875
15917,55.9625,13.7375,28,65.5,92.59259259,51.15851852
15918,47.9,10.8625,32,13.1,92.59259259,39.29101852
15919,91.2875,13.56875,93,54.2,70.37037037,64.48532407
15920,90.5875,27.1625,20,20.1,40.74074074,39.71814815
15921,68.2375,70.725,62,80.9,14.81481481,59.33546296
15922,47.6875,98.4,79,70.7,40.74074074,67.30564815
15923,30.1125,25.5625,40,16.3,96.2962963,41.65425926
15924,88.3375,29.6,67,66,100,70.1875
15925,66.4125,86.7625,42,83.1,81.48148148,71.9512963
15926,65.1,9.0125,40,26.6,37.03703704,35.54990741
15927,16.2,94.05,99,74.4,55.55555556,67.84111111
15928,52.875,52.68125,73,12.8,29.62962963,44.19717593
15929,36.675,40.90625,46,44.8,51.85185185,44.04662037
15930,48.525,12.65625,66,61.6,92.59259259,56.27476852
15931,98.175,50.10625,96,52.6,66.66666667,72.70958333
15932,15.35,37.8375,46,15.3,11.11111111,25.11972222
15933,32.35,38.74375,51,48.2,81.48148148,50.3550463
15934,13.6625,83.9875,58,3.3,25.92592593,36.97518519
15935,31.2,43.04375,47,56.7,74.07407407,50.40356481
15936,35.075,26.65,54,84.3,70.37037037,54.07907407
15937,83.4875,30.94375,43,25.5,70.37037037,50.66032407
15938,71.4875,92,80,67.8,55.55555556,73.36861111
15939,34.125,31.9125,41,40.7,37.03703704,36.95490741
15940,42.325,60.9375,90,42.4,88.88888889,64.91027778
15941,76.775,60.225,80,83.3,59.25925926,71.91185185
15942,64.425,60.60625,78,86.4,40.74074074,66.03439815
15943,13.275,31.54375,46,74.4,25.92592593,38.22893519
15944,93.3,11.5125,14,91.9,66.66666667,55.47583333
15945,45.8625,13.8625,17,82.3,37.03703704,39.21240741
15946,29.125,70.21875,63,71.2,100,66.70875
15947,66.55,8.31875,59,73.3,59.25925926,53.28560185
15948,24.45,53.3,37,26.2,14.81481481,31.15296296
15949,97,16.76875,77,24.1,85.18518519,60.01078704
15950,17.2375,41.8125,75,10.6,77.77777778,44.48555556
15951,43.375,65.24375,83,20.3,14.81481481,45.34671296
15952,86,43.86875,95,85.4,62.96296296,74.64634259
15953,97.2125,24.60625,87,79.2,14.81481481,60.56671296
15954,69.65,17.25,99,71.6,59.25925926,63.35185185
15955,17.925,73.55,21,83.6,66.66666667,52.54833333
15956,80.5125,96.40625,10,18.2,29.62962963,46.94967593
15957,86.1125,61.3125,80,5.5,14.81481481,49.54796296
15958,70.5375,43.8625,18,62.3,37.03703704,46.34740741
15959,19.2375,10.08125,91,2.3,70.37037037,38.59782407
15960,64.425,60.89375,64,48.6,88.88888889,65.36152778
15961,74.6375,9.125,100,28.5,62.96296296,55.04509259
15962,24.8,49.725,85,99.2,18.51851852,55.4487037
15963,48.9375,15.81875,63,18.1,92.59259259,47.68976852
15964,22.2,66.85,76,17.6,40.74074074,44.67814815
15965,67.4625,6.81875,21,95.1,25.92592593,43.26143519
15966,28.9125,56.5125,71,54.9,14.81481481,45.22796296
15967,62.725,69.75625,40,32.4,96.2962963,60.23550926
15968,23.1,83.2375,42,66.4,14.81481481,45.91046296
15969,13.725,25.55625,39,38.9,85.18518519,40.47328704
15970,61.8,40.925,68,85,85.18518519,68.18203704
15971,84,18.5875,38,15.1,40.74074074,39.28564815
15972,99.375,53.25,93,91.9,85.18518519,84.54203704
15973,56.65,28.275,74,84.7,11.11111111,50.94722222
15974,12.65,32.1,87,42.1,96.2962963,54.02925926
15975,53.9375,33.65,84,59,51.85185185,56.48787037
15976,90.9,94.84375,13,88.1,85.18518519,74.40578704
15977,69.4875,13.06875,73,13.3,37.03703704,41.17865741
15978,40.7,55.58125,35,93.1,18.51851852,48.5799537
15979,30.6,89.16875,76,82.6,44.44444444,64.56263889
15980,14.875,28.1375,10,20.1,18.51851852,18.3262037
15981,87.5625,82.525,45,53.8,44.44444444,62.66638889
15982,64.925,57.88125,18,31.3,81.48148148,50.7175463
15983,36.0875,90.15625,26,22.5,100,54.94875
15984,50.65,92.025,97,41.8,14.81481481,59.25796296
15985,97.8125,87.9875,57,97.4,55.55555556,79.15111111
15986,74.0375,27.3125,61,87.5,37.03703704,57.37740741
15987,88.8125,11.63125,28,8.4,96.2962963,46.62800926
15988,54.3625,92.4,31,40.6,88.88888889,61.45027778
15989,37.275,78.95625,51,86.3,40.74074074,58.85439815
15990,66.975,97.5,68,56.9,29.62962963,63.80092593
15991,26.175,86.3875,12,80.1,37.03703704,48.33990741
15992,88.375,72.3,17,20.6,11.11111111,41.87722222
15993,47.4,20.63125,72,39.1,25.92592593,41.01143519
15994,82.95,94.4375,65,9.4,70.37037037,64.43157407
15995,29.3625,69.78125,69,100,22.22222222,58.07319444
15996,23.2,84.625,54,62.8,85.18518519,61.96203704
15997,89.225,69.99375,22,84.3,96.2962963,72.36300926
15998,71.075,69.80625,75,40.2,14.81481481,54.17921296
15999,56.975,13.5125,60,97.1,22.22222222,49.96194444
16000,50.675,99.5875,43,59.8,74.07407407,65.42731481
16001,69.1375,24.01875,94,66.6,77.77777778,66.30680556
16002,17.1,8.63125,51,55.5,25.92592593,31.63143519
16003,97.375,29.6625,21,90.5,88.88888889,65.48527778
16004,23.625,12.4625,14,72.1,96.2962963,43.69675926
16005,27.15,53.10625,43,37.8,55.55555556,43.32236111
16006,97.4,19.775,85,40.4,77.77777778,64.07055556
16007,84.3,32.3875,82,14.1,14.81481481,45.52046296
16008,48.75,94.00625,96,33.9,85.18518519,71.56828704
16009,91.675,57.64375,26,45.9,85.18518519,61.28078704
16010,68.45,46.06875,38,38.3,29.62962963,44.08967593
16011,60.4375,39.81875,92,43.9,48.14814815,56.86087963
16012,61.8,87.275,14,25.5,70.37037037,51.78907407
16013,15.1,35.6875,85,12.2,62.96296296,42.19009259
16014,29.3625,44.65,75,44.8,22.22222222,43.20694444
16015,29.2875,92.375,73,16.4,92.59259259,60.73101852
16016,68.3625,59.3625,57,51.2,96.2962963,66.44425926
16017,94.6875,27.3625,45,23.2,22.22222222,42.49444444
16018,46.5125,44.18125,26,65,11.11111111,38.56097222
16019,94.0875,71.23125,70,14.6,70.37037037,64.05782407
16020,61.3875,36.49375,20,14,88.88888889,44.15402778
16021,56.9625,15.46875,86,85.1,33.33333333,55.37291667
16022,31.8,35.36875,89,88.6,96.2962963,68.21300926
16023,43.65,90.53125,87,49.2,96.2962963,73.33550926
16024,75.9375,41.2625,38,34.4,22.22222222,42.36444444
16025,17.7375,40.94375,76,87.6,59.25925926,56.30810185
16026,14.325,70.34375,59,2.2,81.48148148,45.4700463
16027,91.625,50.25625,79,77.6,40.74074074,67.84439815
16028,27.375,60.85625,83,11.4,25.92592593,41.71143519
16029,69.7,21.66875,62,60.5,96.2962963,62.03300926
16030,51.575,70.68125,24,33.3,96.2962963,55.17050926
16031,33.775,95.1875,55,79.8,100,72.7525
16032,25.675,86.55,32,61.7,66.66666667,54.51833333
16033,52.95,11.6625,99,93.1,77.77777778,66.89805556
16034,58.2625,17.96875,14,62.4,40.74074074,38.67439815
16035,46.9125,41.39375,75,9.3,92.59259259,53.03976852
16036,55.225,83.675,86,67.7,14.81481481,61.48296296
16037,54.25,86.55,55,77.4,85.18518519,71.67703704
16038,33.8,93.4125,66,34.4,66.66666667,58.85583333
16039,96.95,18.4,89,83.1,51.85185185,67.86037037
16040,32.8,38.725,24,86.8,92.59259259,54.98351852
16041,66.3,90.83125,96,53,77.77777778,76.78180556
16042,73.075,52.1875,49,14,40.74074074,45.80064815
16043,27.0125,48.7375,28,76.3,59.25925926,47.86185185
16044,57.5,54.19375,43,27.9,74.07407407,51.33356481
16045,91.475,82.90625,12,7.8,77.77777778,54.39180556
16046,99.125,33.00625,35,4.9,37.03703704,41.81365741
16047,55.7375,68.74375,98,9,70.37037037,60.37032407
16048,40.525,38.3375,14,37.7,100,46.1125
16049,51.2,60.73125,82,51.7,40.74074074,57.27439815
16050,81.825,65.725,62,61.7,81.48148148,70.5462963
16051,99.65,81.9875,100,94.9,29.62962963,81.23342593
16052,61.9,47.1875,13,84.1,62.96296296,53.83009259
16053,94.4375,18.825,93,90,25.92592593,64.43768519
16054,15.1125,28.55,77,52.2,40.74074074,42.72064815
16055,41.65,57.9625,50,62.8,22.22222222,46.92694444
16056,63.6875,37.86875,57,75.9,18.51851852,50.5949537
16057,50.7,61.53125,13,94.4,100,63.92625
16058,75.9,47.44375,15,7,44.44444444,37.95763889
16059,67.7125,88.125,95,10.8,14.81481481,55.29046296
16060,39.25,88.5,52,6.4,55.55555556,48.34111111
16061,73.8125,51.23125,67,57.8,81.48148148,66.2650463
16062,83.75,67.7,81,20.5,55.55555556,61.70111111
16063,13.175,6.4875,60,4.1,48.14814815,26.38212963
16064,43.425,26.74375,24,79.1,62.96296296,47.24634259
16065,83.2875,12.6625,58,95.8,40.74074074,58.09814815
16066,86.3625,94.5375,11,57.9,92.59259259,68.47851852
16067,92.1625,39.1625,29,92.1,14.81481481,53.44796296
16068,28.2875,40.93125,46,12.6,55.55555556,36.67486111
16069,24.6,87.275,14,67.2,40.74074074,46.76314815
16070,28.55,59.85,70,13.1,48.14814815,43.92962963
16071,98.8625,82.7,91,14.6,100,77.4325
16072,74.9125,11.99375,71,62.3,29.62962963,49.96717593
16073,34.375,55.36875,60,82.9,14.81481481,49.49171296
16074,27.9875,81.725,63,53.6,81.48148148,61.5587963
16075,90.975,63.90625,70,64.5,29.62962963,63.80217593
16076,92.75,94.28125,75,58.8,14.81481481,67.12921296
16077,33.1375,55.8875,93,99.2,74.07407407,71.05981481
16078,67.525,21.65625,84,92.3,81.48148148,69.3925463
16079,80.275,40.6375,19,72.5,48.14814815,52.11212963
16080,23.1125,75.8875,34,5,11.11111111,29.82222222
16081,99.55,47.6375,82,18.8,66.66666667,62.93083333
16082,48.2125,50.2375,81,34.3,14.81481481,45.71296296
16083,81.675,80.925,40,91,29.62962963,64.64592593
16084,32.6125,90.0125,55,74.3,48.14814815,60.01462963
16085,42.85,44.35,38,37.4,85.18518519,49.55703704
16086,56.1,35.38125,52,57.3,55.55555556,51.26736111
16087,42.125,54.13125,83,70.7,66.66666667,63.32458333
16088,24.6375,61.2375,44,30.6,25.92592593,37.28018519
16089,17.275,36.75625,50,52,92.59259259,49.72476852
16090,98.3125,48.5375,39,80.8,66.66666667,66.66333333
16091,95.9625,90.03125,70,54.4,11.11111111,64.30097222
16092,48.975,72.6,84,88.8,55.55555556,69.98611111
16093,92.175,41.31875,65,99.9,14.81481481,62.64171296
16094,33.5625,61.5125,99,11.7,29.62962963,47.08092593
16095,73.9125,95.13125,14,4.4,25.92592593,42.67393519
16096,14.375,79.9625,71,23.5,18.51851852,41.4712037
16097,71.7125,46.33125,77,22.4,29.62962963,49.41467593
16098,18.925,8.98125,59,93.2,62.96296296,48.61384259
16099,78.275,37.8625,38,53.6,11.11111111,43.76972222
16100,39.55,52.90625,37,88.8,74.07407407,58.46606481
16101,44.9625,49.89375,52,77.1,22.22222222,49.23569444
16102,66.8,83.6625,36,75.3,62.96296296,64.94509259
16103,75.275,9.36875,51,96.2,29.62962963,52.29467593
16104,34.175,45.65,88,26.3,33.33333333,45.49166667
16105,67.625,62.4125,19,59.1,51.85185185,51.99787037
16106,75.3625,31.0375,55,68,92.59259259,64.39851852
16107,54.75,43.6125,89,53.1,18.51851852,51.7962037
16108,81.125,32.68125,91,94.1,77.77777778,75.33680556
16109,92.3,6.775,90,95.5,92.59259259,75.43351852
16110,69.975,94.775,94,23.7,66.66666667,69.82333333
16111,22.025,26.0875,67,5,66.66666667,37.35583333
16112,28.175,12.4625,17,16.3,100,34.7875
16113,74.575,36.7,62,10.7,85.18518519,53.83203704
16114,77.8875,95.94375,57,2.1,62.96296296,59.17884259
16115,60.4,43.74375,46,75.8,25.92592593,50.37393519
16116,78.975,43.5,56,67.4,62.96296296,61.76759259
16117,60.3125,92.70625,50,61.6,77.77777778,68.47930556
16118,40.95,48.7,54,88.6,81.48148148,62.7462963
16119,28.3375,47.725,11,12.6,70.37037037,34.00657407
16120,45.925,52.80625,81,75.8,92.59259259,69.62476852
16121,53.875,71.59375,15,69.8,62.96296296,54.64634259
16122,41.225,79.975,23,31.4,40.74074074,43.26814815
16123,56.325,88.1875,78,95.1,81.48148148,79.8187963
16124,14.1625,54.66875,59,85.9,59.25925926,54.59810185
16125,86.8625,41.2875,12,84.4,66.66666667,58.24333333
16126,84.325,18.43125,81,60.1,25.92592593,53.95643519
16127,88.8875,76.9625,70,3.3,22.22222222,52.27444444
16128,36.1875,29.43125,20,12.3,22.22222222,24.02819444
16129,98.825,68.15625,58,70,92.59259259,77.51476852
16130,69.175,96.4125,92,9.2,14.81481481,56.32046296
16131,68.8,45.7625,12,77.6,88.88888889,58.61027778
16132,95.05,17.68125,85,26.2,40.74074074,52.93439815
16133,13.075,36.7125,77,55,62.96296296,48.95009259
16134,73.0625,65.15,29,93.4,88.88888889,69.90027778
16135,91.725,83.31875,44,22.1,81.48148148,64.5250463
16136,37.7,95.25625,36,84.8,96.2962963,70.01050926
16137,39.7875,40.75,87,48.3,11.11111111,45.38972222
16138,55.625,40.2125,79,83.8,33.33333333,58.39416667
16139,64.1,54.81875,67,78.1,70.37037037,66.87782407
16140,78.275,55.95,66,99.5,66.66666667,73.27833333
16141,88.0875,36.00625,19,47.4,62.96296296,50.69134259
16142,87.1125,54.6875,58,40.7,88.88888889,65.87777778
16143,27.075,45.73125,35,65.8,88.88888889,52.49902778
16144,26.8,52.825,29,69.2,92.59259259,54.08351852
16145,42.05,62.2875,79,13.2,85.18518519,56.34453704
16146,22.825,33.6875,23,47.7,25.92592593,30.62768519
16147,99.975,79.50625,92,60.9,77.77777778,82.03180556
16148,24.8875,89.4375,16,76.3,11.11111111,43.54722222
16149,48.3375,76.94375,31,30.3,59.25925926,49.16810185
16150,91.5375,59.1,10,38.5,11.11111111,42.04972222
16151,45,36.575,56,17.9,44.44444444,39.98388889
16152,53.475,60.30625,92,20.7,81.48148148,61.5925463
16153,32.25,49.01875,73,80.4,100,66.93375
16154,96.25,81.24375,25,50,59.25925926,62.35060185
16155,83.2,12.20625,75,17.1,44.44444444,46.39013889
16156,90.4,84.11875,59,51.8,92.59259259,75.58226852
16157,92.55,86.44375,64,72.9,40.74074074,71.32689815
16158,16.1,29.525,60,3.9,33.33333333,28.57166667
16159,84.4,59.5375,13,56.2,66.66666667,55.96083333
16160,64.8375,72.75,48,38.4,37.03703704,52.20490741
16161,79.425,70.1625,47,85.1,66.66666667,69.67083333
16162,49.625,8.73125,30,35.6,14.81481481,27.75421296
16163,28.9125,97.725,42,13,59.25925926,48.17935185
16164,48.6125,90.1375,100,77.8,44.44444444,72.19888889
16165,68.7375,87.0875,69,14.9,40.74074074,56.09314815
16166,59,29.34375,95,57.5,59.25925926,60.02060185
16167,45.3875,46.675,32,41.8,96.2962963,52.43175926
16168,34.5,91.91875,79,7.3,29.62962963,48.46967593
16169,16.55,15.7375,22,63.5,96.2962963,42.81675926
16170,84.65,92.56875,59,62,37.03703704,67.05115741
16171,90.125,25.9375,59,11,51.85185185,47.58287037
16172,37.2875,38.725,13,56.4,11.11111111,31.30472222
16173,53.8375,57.525,67,48,44.44444444,54.16138889
16174,47.4,17.26875,78,25.2,59.25925926,45.42560185
16175,29.8625,94.05625,56,1.9,51.85185185,46.73412037
16176,51.7375,35.23125,61,52.5,85.18518519,57.13078704
16177,51.0875,20.26875,70,77.2,70.37037037,57.78532407
16178,89.8125,58.73125,14,24.3,25.92592593,42.55393519
16179,13.55,9.625,92,28.8,100,48.795
16180,34.3875,45.11875,21,55.5,44.44444444,40.09013889
16181,87.9625,67.3375,77,95.6,55.55555556,76.69111111
16182,53.1375,64.4625,43,24.1,25.92592593,42.12518519
16183,20.85,98.4625,36,75.9,55.55555556,57.35361111
16184,27.5,15.24375,66,75.9,88.88888889,54.70652778
16185,60.8125,67.93125,69,95.9,81.48148148,75.0250463
16186,61.075,65.4625,19,36.3,22.22222222,40.81194444
16187,70.475,59.625,63,47.2,44.44444444,56.94888889
16188,67.5125,29.45,17,45.2,62.96296296,44.42509259
16189,85.0125,89.49375,88,61.6,22.22222222,69.26569444
16190,73.55,8.9125,94,36.2,22.22222222,46.97694444
16191,77.375,71.00625,10,32.3,66.66666667,51.46958333
16192,71.1125,86.00625,10,18.8,59.25925926,49.03560185
16193,65.525,48.80625,30,51,48.14814815,48.69587963
16194,82.9,17.05625,31,26.7,40.74074074,39.67939815
16195,40.3625,63.64375,29,51.8,40.74074074,45.10939815
16196,25.225,88.0875,19,70.6,11.11111111,42.80472222
16197,32.55,29.45,97,36.6,66.66666667,52.45333333
16198,92.5125,18.65625,11,51.5,48.14814815,44.36337963
16199,22.1375,42.84375,68,38.7,37.03703704,41.74365741
16200,80.75,89.275,78,20.5,37.03703704,61.11240741
16201,63.2,67.2125,21,81.1,70.37037037,60.57657407
16202,66.075,63.30625,34,49.3,40.74074074,50.68439815
16203,69.8625,47.85625,30,58,62.96296296,53.73634259
16204,86.975,45.45625,76,52.2,48.14814815,61.75587963
16205,23.5,7.54375,78,1.9,33.33333333,28.85541667
16206,16.5625,58.2625,55,43.3,29.62962963,40.55092593
16207,25.85,50.41875,66,65.2,55.55555556,52.60486111
16208,56.125,75.425,13,39.5,66.66666667,50.14333333
16209,82.075,52.96875,10,49.2,59.25925926,50.70060185
16210,71.65,32.2375,70,83.7,88.88888889,69.29527778
16211,23.1125,55.21875,31,80.5,74.07407407,52.78106481
16212,80.5875,72.4,27,74.4,77.77777778,66.43305556
16213,27.0875,7.14375,22,69.7,62.96296296,37.77884259
16214,52.75,43.04375,96,76.9,18.51851852,57.4424537
16215,70.225,58.53125,23,3.1,33.33333333,37.63791667
16216,91.8,96.79375,40,5.7,37.03703704,54.26615741
16217,98.8625,71.76875,48,27.9,96.2962963,68.56550926
16218,95.2875,31.03125,95,45.7,40.74074074,61.55189815
16219,22.5875,94.79375,65,68.4,25.92592593,55.34143519
16220,96.175,18.7125,18,23.8,74.07407407,46.15231481
16221,30.225,27.33125,18,41.2,96.2962963,42.61050926
16222,98.2625,7.81875,100,61.2,85.18518519,70.49328704
16223,39.9,74.75625,51,15,14.81481481,39.09421296
16224,26.0625,43.73125,33,42.8,85.18518519,46.15578704
16225,77.7625,40.1,47,93.1,59.25925926,63.44435185
16226,92.3625,7.10625,73,39.2,74.07407407,57.14856481
16227,26.8,13.29375,83,48.5,96.2962963,53.57800926
16228,84.3125,90.26875,91,60.9,100,85.29625
16229,97,94.94375,36,91.2,48.14814815,73.45837963
16230,20.6375,27,29,10.2,85.18518519,34.40453704
